nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
Britain,Ground_vehicles,2025-02-08,9.3 ~ 10.3,9.3,7228.0,611.3479178195905,0.595057401770891,0.1364651355838406,0.1694023242944106,0.0984462667535875,0.23394596957057837
Britain,Ground_vehicles,2025-02-08,9.7 ~ 10.7,9.7,10106.0,1067.7532901246784,0.6109548683950129,0.0976024144072828,0.1211597071046902,0.10924080757061472,0.2636037580753188
Britain,Ground_vehicles,2025-02-08,10.0 ~ 11.0,10.0,8695.0,1126.5387291546865,0.6143389074180564,0.1134410580793559,0.140821161587119,0.11041418753456007,0.2714263298865412
Britain,Ground_vehicles,2025-02-08,10.3 ~ 11.3,10.3,7627.0,1209.511242952668,0.628653939950177,0.0866356365543464,0.0901586469122852,0.11997259849027604,0.30580694444239864
Britain,Ground_vehicles,2025-02-08,10.7 ~ 11.7,10.7,13219.0,1235.125412015173,0.5808362584159165,0.0742249791966109,0.0564755276495952,0.11623801003882771,0.3060560552126889
Britain,Ground_vehicles,2025-02-08,11.0 ~ 12.0,11.0,10336.0,1177.8084918177797,0.5556898219814241,0.0949284055727554,0.0722281346749226,0.1088076931077075,0.31160381372856294
Britain,Ground_vehicles,2025-02-08,11.3 ~ 12.3,11.3,10336.0,1177.8084918177797,0.5556898219814241,0.0949284055727554,0.0722281346749226,0.1088076931077075,0.31160381372856294
Britain,Ground_vehicles,2025-02-08,11.7 ~ 12.7,11.7,10336.0,1177.8084918177797,0.5556898219814241,0.0949284055727554,0.0722281346749226,0.1088076931077075,0.31160381372856294
Britain,Ground_vehicles,2025-02-08,12.0 ~ 13.0,12.0,2984.0,1492.0,0.6057953753351206,0.0,0.0,0.1236316463588902,0.4106324532268588
Britain,Ground_vehicles,2025-02-05,1.0 ~ 2.0,1.0,159.0,19.5062893081761,0.5325031446540881,0.0943396226415094,0.0943396226415094,0.1211756732091348,0.3369982547863046
Britain,Ground_vehicles,2025-02-05,1.3 ~ 2.3,1.3,121.0,19.78374655647383,0.4628099173553719,0.1239669421487603,0.1239669421487603,0.0799763134852107,0.17280977883988408
Britain,Ground_vehicles,2025-02-05,1.7 ~ 2.7,1.7,252.0,21.6426917989418,0.6865079365079364,0.0595238095238095,0.0595238095238095,0.1318432660034165,0.2528531780692424
Britain,Ground_vehicles,2025-02-05,2.0 ~ 3.0,2.0,829.0,81.18471049457176,0.7336810615199034,0.0180940892641737,0.0180940892641737,0.2722533301628528,0.7576666011430692
Britain,Ground_vehicles,2025-02-05,2.3 ~ 3.3,2.3,931.0,74.48831901181525,0.714523737916219,0.0,0.0,0.24807947325141208,0.7274224138312935
Britain,Ground_vehicles,2025-02-05,2.7 ~ 3.7,2.7,1068.0,72.50152153558052,0.7606222846441948,0.0,0.0,0.25616787069082864,0.7686537619194598
Britain,Ground_vehicles,2025-02-05,3.0 ~ 4.0,3.0,1450.0,91.83537931034482,0.6612877931034482,0.2289310344827586,0.100551724137931,0.18889880387740257,0.5521333682523725
Britain,Ground_vehicles,2025-02-05,3.3 ~ 4.3,3.3,1365.0,154.74368742368742,0.620202271062271,0.2431868131868131,0.1068131868131868,0.0956503920369705,0.2107507403596505
Britain,Ground_vehicles,2025-02-05,3.7 ~ 4.7,3.7,2442.0,205.37188097188096,0.6118211302211303,0.1359336609336609,0.0597051597051597,0.16580502420830204,0.3148528201755594
Britain,Ground_vehicles,2025-02-05,4.0 ~ 5.0,4.0,2285.0,215.8870021881838,0.5894722975929978,0.1452735229759299,0.0638074398249453,0.15856274977244136,0.2744429010478363
Britain,Ground_vehicles,2025-02-05,4.3 ~ 5.3,4.3,3798.0,253.48183254344391,0.5541582938388625,0.1922169562927856,0.2044286466561347,0.19068197816137467,0.3456849233790295
Britain,Ground_vehicles,2025-02-05,4.7 ~ 5.7,4.7,3266.0,251.44274341702388,0.5333015309246785,0.2235272504592773,0.2377281077770973,0.20496052979265658,0.3849245090158151
Britain,Ground_vehicles,2025-02-05,5.0 ~ 6.0,5.0,2480.0,249.3064516129032,0.512516814516129,0.2943709677419354,0.3130725806451612,0.18428863556620118,0.3803588767861583
Britain,Ground_vehicles,2025-02-05,5.3 ~ 6.3,5.3,3290.0,237.78267477203647,0.5127852279635258,0.2218966565349543,0.2394224924012157,0.18447119860972783,0.3708572654343452
Britain,Ground_vehicles,2025-02-05,5.7 ~ 6.7,5.7,2125.0,212.88623529411765,0.5522718588235294,0.0,0.0053082352941176,0.16318606405658614,0.3411543448468763
Britain,Ground_vehicles,2025-02-05,6.0 ~ 7.0,6.0,2358.0,203.3620653095844,0.5322698049194233,0.0,0.0047837150127226,0.1621315777018934,0.3418167761853731
Britain,Ground_vehicles,2025-02-05,6.3 ~ 7.3,6.3,2370.0,244.6142405063291,0.5313469198312236,0.0,0.004759493670886,0.15473869183608838,0.3261105485125795
Britain,Ground_vehicles,2025-02-05,6.7 ~ 7.7,6.7,8584.0,687.0401360412136,0.5757238816402609,0.0,0.0011498136067101,0.11175054416190947,0.3052583399415869
Britain,Ground_vehicles,2025-02-05,7.0 ~ 8.0,7.0,9019.0,696.8815032462334,0.5934984144583656,0.0,0.001094356358798,0.11757300633400443,0.3193657304882845
Britain,Ground_vehicles,2025-02-05,7.3 ~ 8.3,7.3,14166.0,668.7896528464086,0.6236084286319357,0.0680361428773118,0.0537879429620217,0.12687485978498955,0.333392163233405
Britain,Ground_vehicles,2025-02-05,7.7 ~ 8.7,7.7,16525.0,679.9990603462768,0.6237408593040847,0.0583237518910741,0.0461095310136157,0.12373958287474482,0.3312915393729996
Britain,Ground_vehicles,2025-02-05,8.0 ~ 9.0,8.0,10380.0,591.663120852066,0.64993795761079,0.0928516377649325,0.0724556840077071,0.14184876708845143,0.3722789692731429
